Time [s], Analyzer Name, Decoded Protocol Result
15.053414999999999,To programmer,'255' (0xFF)
15.053940000000001,To programmer,? (0x3F)
15.054465000000000,To programmer,'255' (0xFF)
15.056184999999999,To programmer,? (0x3F)
15.056710000000001,To programmer,'255' (0xFF)
15.057240000000000,To programmer,? (0x3F)
15.057765000000000,To programmer,'255' (0xFF)
15.058290000000000,To programmer,? (0x3F)
15.058814999999999,To programmer,'255' (0xFF)
15.059340000000001,To programmer,? (0x3F)
15.059865000000000,To programmer,'255' (0xFF)
15.060390000000000,To programmer,? (0x3F)
15.060915000000000,To programmer,'255' (0xFF)
15.061439999999999,To programmer,? (0x3F)
15.061970000000001,To programmer,'255' (0xFF)
15.062495000000000,To programmer,? (0x3F)
15.063020000000000,To programmer,'255' (0xFF)
15.063545000000000,To programmer,? (0x3F)
15.064069999999999,To programmer,'255' (0xFF)
15.064595000000001,To programmer,? (0x3F)
15.065120000000000,To programmer,'255' (0xFF)
15.065645000000000,To programmer,? (0x3F)
15.066170000000000,To programmer,'255' (0xFF)
15.066700000000001,To programmer,? (0x3F)
15.067225000000001,To programmer,'255' (0xFF)
15.067750000000000,To programmer,? (0x3F)
15.068275000000000,To programmer,'255' (0xFF)
15.068800000000000,To programmer,? (0x3F)
15.069324999999999,To programmer,'255' (0xFF)
15.069850000000001,To programmer,? (0x3F)
15.070375000000000,To programmer,'255' (0xFF)
15.070900000000000,To programmer,? (0x3F)
15.071429999999999,To programmer,'255' (0xFF)
15.071955000000001,To programmer,? (0x3F)
15.072480000000001,To programmer,'255' (0xFF)
15.074215000000001,To programmer,? (0x3F)
15.074745000000000,To programmer,'255' (0xFF)
15.075270000000000,To programmer,? (0x3F)
15.075794999999999,To programmer,'255' (0xFF)
15.076320000000001,To programmer,? (0x3F)
15.076845000000000,To programmer,'255' (0xFF)
15.077370000000000,To programmer,? (0x3F)
15.077895000000000,To programmer,'255' (0xFF)
15.078419999999999,To programmer,? (0x3F)
15.078944999999999,To programmer,'255' (0xFF)
15.079475000000000,To programmer,? (0x3F)
15.080000000000000,To programmer,'255' (0xFF)
15.080525000000000,To programmer,? (0x3F)
15.081049999999999,To programmer,'255' (0xFF)
15.081575000000001,To programmer,? (0x3F)
15.082100000000001,To programmer,'255' (0xFF)
15.082625000000000,To programmer,? (0x3F)
15.083150000000000,To programmer,'255' (0xFF)
15.083674999999999,To programmer,? (0x3F)
15.084205000000001,To programmer,'255' (0xFF)
15.084730000000000,To programmer,? (0x3F)
15.085255000000000,To programmer,'255' (0xFF)
15.085780000000000,To programmer,? (0x3F)
15.086304999999999,To programmer,'255' (0xFF)
15.086830000000001,To programmer,? (0x3F)
15.087355000000001,To programmer,'255' (0xFF)
15.087880000000000,To programmer,? (0x3F)
15.088410000000000,To programmer,'255' (0xFF)
15.088934999999999,To programmer,? (0x3F)
15.089460000000001,To programmer,'255' (0xFF)
15.089985000000000,To programmer,? (0x3F)
15.090510000000000,To programmer,'255' (0xFF)
15.092205000000000,To programmer,? (0x3F)
15.092730000000000,To programmer,'255' (0xFF)
15.093254999999999,To programmer,? (0x3F)
15.093780000000001,To programmer,'255' (0xFF)
15.094305000000000,To programmer,? (0x3F)
15.094830000000000,To programmer,'255' (0xFF)
15.095355000000000,To programmer,? (0x3F)
15.095885000000001,To programmer,'255' (0xFF)
15.096410000000001,To programmer,? (0x3F)
15.096935000000000,To programmer,'255' (0xFF)
15.097460000000000,To programmer,? (0x3F)
15.097985000000000,To programmer,'255' (0xFF)
15.098509999999999,To programmer,? (0x3F)
15.099035000000001,To programmer,'255' (0xFF)
15.099560000000000,To programmer,? (0x3F)
15.100090000000000,To programmer,'255' (0xFF)
15.100614999999999,To programmer,? (0x3F)
15.101139999999999,To programmer,'255' (0xFF)
15.101665000000001,To programmer,? (0x3F)
15.102190000000000,To programmer,'255' (0xFF)
15.102715000000000,To programmer,? (0x3F)
15.103240000000000,To programmer,'255' (0xFF)
15.103764999999999,To programmer,? (0x3F)
15.104290000000001,To programmer,'255' (0xFF)
15.104820000000000,To programmer,? (0x3F)
15.105345000000000,To programmer,'255' (0xFF)
15.105869999999999,To programmer,? (0x3F)
15.106394999999999,To programmer,'255' (0xFF)
15.106920000000001,To programmer,? (0x3F)
15.107445000000000,To programmer,'255' (0xFF)
15.107970000000000,To programmer,? (0x3F)
15.108495000000000,To programmer,'255' (0xFF)
15.110210000000000,To programmer,? (0x3F)
15.110740000000000,To programmer,'255' (0xFF)
15.111265000000000,To programmer,? (0x3F)
15.111789999999999,To programmer,'255' (0xFF)
15.112315000000001,To programmer,? (0x3F)
15.112840000000000,To programmer,'255' (0xFF)
15.113365000000000,To programmer,? (0x3F)
15.113890000000000,To programmer,'255' (0xFF)
15.114414999999999,To programmer,? (0x3F)
15.114940000000001,To programmer,'255' (0xFF)
15.115470000000000,To programmer,? (0x3F)
15.115995000000000,To programmer,'255' (0xFF)
15.116520000000000,To programmer,? (0x3F)
15.117044999999999,To programmer,'255' (0xFF)
15.117570000000001,To programmer,? (0x3F)
15.118095000000000,To programmer,'255' (0xFF)
15.118620000000000,To programmer,? (0x3F)
15.119145000000000,To programmer,'255' (0xFF)
15.119669999999999,To programmer,? (0x3F)
15.120200000000001,To programmer,'255' (0xFF)
15.120725000000000,To programmer,? (0x3F)
15.121250000000000,To programmer,'255' (0xFF)
15.121775000000000,To programmer,? (0x3F)
15.122299999999999,To programmer,'255' (0xFF)
15.122825000000001,To programmer,? (0x3F)
15.123350000000000,To programmer,'255' (0xFF)
15.123875000000000,To programmer,? (0x3F)
15.124400000000000,To programmer,'255' (0xFF)
15.124930000000001,To programmer,? (0x3F)
15.125455000000001,To programmer,'255' (0xFF)
15.125980000000000,To programmer,? (0x3F)
15.126505000000000,To programmer,'255' (0xFF)
15.128220000000001,To programmer,? (0x3F)
15.128745000000000,To programmer,'255' (0xFF)
15.129275000000000,To programmer,? (0x3F)
15.129799999999999,To programmer,'255' (0xFF)
15.130324999999999,To programmer,? (0x3F)
15.130850000000001,To programmer,'255' (0xFF)
15.131375000000000,To programmer,? (0x3F)
15.131900000000000,To programmer,'255' (0xFF)
15.132425000000000,To programmer,? (0x3F)
15.132949999999999,To programmer,'255' (0xFF)
15.133475000000001,To programmer,? (0x3F)
15.134005000000000,To programmer,'255' (0xFF)
15.134530000000000,To programmer,? (0x3F)
15.135054999999999,To programmer,'255' (0xFF)
15.135579999999999,To programmer,? (0x3F)
15.136105000000001,To programmer,'255' (0xFF)
15.136630000000000,To programmer,? (0x3F)
15.137155000000000,To programmer,'255' (0xFF)
15.137680000000000,To programmer,? (0x3F)
15.138204999999999,To programmer,'255' (0xFF)
15.138735000000000,To programmer,? (0x3F)
15.139260000000000,To programmer,'255' (0xFF)
15.139785000000000,To programmer,? (0x3F)
15.140309999999999,To programmer,'255' (0xFF)
15.140834999999999,To programmer,? (0x3F)
15.141360000000001,To programmer,'255' (0xFF)
15.141885000000000,To programmer,? (0x3F)
15.142410000000000,To programmer,'255' (0xFF)
15.142935000000000,To programmer,? (0x3F)
15.143465000000001,To programmer,'255' (0xFF)
15.143990000000001,To programmer,? (0x3F)
15.144515000000000,To programmer,'255' (0xFF)
15.146229999999999,To programmer,? (0x3F)
15.146755000000001,To programmer,'255' (0xFF)
15.147280000000000,To programmer,? (0x3F)
15.147810000000000,To programmer,'255' (0xFF)
15.148334999999999,To programmer,? (0x3F)
15.148860000000001,To programmer,'255' (0xFF)
15.149385000000001,To programmer,? (0x3F)
15.149910000000000,To programmer,'255' (0xFF)
15.150435000000000,To programmer,? (0x3F)
15.150960000000000,To programmer,'255' (0xFF)
15.151484999999999,To programmer,? (0x3F)
15.152010000000001,To programmer,'255' (0xFF)
15.152540000000000,To programmer,? (0x3F)
15.153065000000000,To programmer,'255' (0xFF)
15.153589999999999,To programmer,? (0x3F)
15.154114999999999,To programmer,'255' (0xFF)
15.154640000000001,To programmer,? (0x3F)
15.155165000000000,To programmer,'255' (0xFF)
15.155690000000000,To programmer,? (0x3F)
15.156215000000000,To programmer,'255' (0xFF)
15.156739999999999,To programmer,? (0x3F)
15.157270000000000,To programmer,'255' (0xFF)
15.157795000000000,To programmer,? (0x3F)
15.158320000000000,To programmer,'255' (0xFF)
15.158844999999999,To programmer,? (0x3F)
15.159369999999999,To programmer,'255' (0xFF)
15.159895000000001,To programmer,? (0x3F)
15.160420000000000,To programmer,'255' (0xFF)
15.160945000000000,To programmer,? (0x3F)
15.161470000000000,To programmer,'255' (0xFF)
15.162000000000001,To programmer,? (0x3F)
15.162525000000000,To programmer,'255' (0xFF)
15.164239999999999,To programmer,? (0x3F)
15.164764999999999,To programmer,'255' (0xFF)
15.165290000000001,To programmer,? (0x3F)
15.165815000000000,To programmer,'255' (0xFF)
15.166340000000000,To programmer,? (0x3F)
15.166865000000000,To programmer,'255' (0xFF)
15.167389999999999,To programmer,? (0x3F)
15.167920000000001,To programmer,'255' (0xFF)
15.168445000000000,To programmer,? (0x3F)
15.168970000000000,To programmer,'255' (0xFF)
15.169495000000000,To programmer,? (0x3F)
15.170019999999999,To programmer,'255' (0xFF)
15.170545000000001,To programmer,? (0x3F)
15.171070000000000,To programmer,'255' (0xFF)
15.171595000000000,To programmer,? (0x3F)
15.172124999999999,To programmer,'255' (0xFF)
15.172650000000001,To programmer,? (0x3F)
15.173175000000001,To programmer,'255' (0xFF)
15.173700000000000,To programmer,? (0x3F)
15.174225000000000,To programmer,'255' (0xFF)
15.174750000000000,To programmer,? (0x3F)
15.175274999999999,To programmer,'255' (0xFF)
15.175800000000001,To programmer,? (0x3F)
15.176325000000000,To programmer,'255' (0xFF)
15.176855000000000,To programmer,? (0x3F)
15.177379999999999,To programmer,'255' (0xFF)
15.177905000000001,To programmer,? (0x3F)
15.178430000000001,To programmer,'255' (0xFF)
15.178955000000000,To programmer,? (0x3F)
15.179480000000000,To programmer,'255' (0xFF)
15.180005000000000,To programmer,? (0x3F)
15.180529999999999,To programmer,'255' (0xFF)
15.182245000000000,To programmer,? (0x3F)
15.182774999999999,To programmer,'255' (0xFF)
15.183299999999999,To programmer,? (0x3F)
15.183825000000001,To programmer,'255' (0xFF)
15.184350000000000,To programmer,? (0x3F)
15.184875000000000,To programmer,'255' (0xFF)
15.185400000000000,To programmer,? (0x3F)
15.185924999999999,To programmer,'255' (0xFF)
15.186450000000001,To programmer,? (0x3F)
15.186975000000000,To programmer,'255' (0xFF)
15.187505000000000,To programmer,? (0x3F)
15.188029999999999,To programmer,'255' (0xFF)
15.188554999999999,To programmer,? (0x3F)
15.189080000000001,To programmer,'255' (0xFF)
15.189605000000000,To programmer,? (0x3F)
15.190130000000000,To programmer,'255' (0xFF)
15.190655000000000,To programmer,? (0x3F)
15.191179999999999,To programmer,'255' (0xFF)
15.191705000000001,To programmer,? (0x3F)
15.192235000000000,To programmer,'255' (0xFF)
15.192760000000000,To programmer,? (0x3F)
15.193284999999999,To programmer,'255' (0xFF)
15.193809999999999,To programmer,? (0x3F)
15.194335000000001,To programmer,'255' (0xFF)
15.194860000000000,To programmer,? (0x3F)
15.195385000000000,To programmer,'255' (0xFF)
15.195910000000000,To programmer,? (0x3F)
15.196440000000001,To programmer,'255' (0xFF)
15.196965000000001,To programmer,? (0x3F)
15.197490000000000,To programmer,'255' (0xFF)
15.198015000000000,To programmer,? (0x3F)
15.198539999999999,To programmer,'255' (0xFF)
15.200495000000000,To programmer,? (0x3F)
15.201020000000000,To programmer,'255' (0xFF)
15.201544999999999,To programmer,? (0x3F)
15.202070000000001,To programmer,'255' (0xFF)
15.202595000000001,To programmer,? (0x3F)
15.203120000000000,To programmer,'255' (0xFF)
15.203645000000000,To programmer,? (0x3F)
15.204174999999999,To programmer,'255' (0xFF)
15.204700000000001,To programmer,? (0x3F)
15.205225000000000,To programmer,'255' (0xFF)
15.205750000000000,To programmer,? (0x3F)
15.206275000000000,To programmer,'255' (0xFF)
15.206799999999999,To programmer,? (0x3F)
15.207325000000001,To programmer,'255' (0xFF)
15.207850000000001,To programmer,? (0x3F)
15.208380000000000,To programmer,'255' (0xFF)
15.208905000000000,To programmer,? (0x3F)
15.209429999999999,To programmer,'255' (0xFF)
15.209955000000001,To programmer,? (0x3F)
15.210480000000000,To programmer,'255' (0xFF)
15.211005000000000,To programmer,? (0x3F)
15.211530000000000,To programmer,'255' (0xFF)
15.212054999999999,To programmer,? (0x3F)
15.212580000000001,To programmer,'255' (0xFF)
15.213110000000000,To programmer,? (0x3F)
15.213635000000000,To programmer,'255' (0xFF)
15.214160000000000,To programmer,? (0x3F)
15.214684999999999,To programmer,'255' (0xFF)
15.215210000000001,To programmer,? (0x3F)
15.215735000000000,To programmer,'255' (0xFF)
15.216260000000000,To programmer,? (0x3F)
15.216785000000000,To programmer,'255' (0xFF)
15.218275000000000,To programmer,? (0x3F)
15.218800000000000,To programmer,'255' (0xFF)
15.219329999999999,To programmer,? (0x3F)
15.219855000000001,To programmer,'255' (0xFF)
15.220380000000000,To programmer,? (0x3F)
15.220905000000000,To programmer,'255' (0xFF)
15.221430000000000,To programmer,? (0x3F)
15.221954999999999,To programmer,'255' (0xFF)
15.222479999999999,To programmer,? (0x3F)
15.223005000000001,To programmer,'255' (0xFF)
15.223530000000000,To programmer,? (0x3F)
15.224060000000000,To programmer,'255' (0xFF)
15.224584999999999,To programmer,? (0x3F)
15.225110000000001,To programmer,'255' (0xFF)
15.225635000000000,To programmer,? (0x3F)
15.226160000000000,To programmer,'255' (0xFF)
15.226685000000000,To programmer,? (0x3F)
15.227209999999999,To programmer,'255' (0xFF)
15.227734999999999,To programmer,? (0x3F)
15.228265000000000,To programmer,'255' (0xFF)
15.228790000000000,To programmer,? (0x3F)
15.229315000000000,To programmer,'255' (0xFF)
15.229839999999999,To programmer,? (0x3F)
15.230365000000001,To programmer,'255' (0xFF)
15.230890000000000,To programmer,? (0x3F)
15.231415000000000,To programmer,'255' (0xFF)
15.231940000000000,To programmer,? (0x3F)
15.232464999999999,To programmer,'255' (0xFF)
15.232995000000001,To programmer,? (0x3F)
15.233520000000000,To programmer,'255' (0xFF)
15.234045000000000,To programmer,? (0x3F)
15.234570000000000,To programmer,'255' (0xFF)
15.236274999999999,To programmer,? (0x3F)
15.236800000000001,To programmer,'255' (0xFF)
15.237325000000000,To programmer,? (0x3F)
15.237850000000000,To programmer,'255' (0xFF)
15.238379999999999,To programmer,? (0x3F)
15.238905000000001,To programmer,'255' (0xFF)
15.239430000000000,To programmer,? (0x3F)
15.239955000000000,To programmer,'255' (0xFF)
15.240480000000000,To programmer,? (0x3F)
15.241004999999999,To programmer,'255' (0xFF)
15.241529999999999,To programmer,? (0x3F)
15.242055000000001,To programmer,'255' (0xFF)
15.242580000000000,To programmer,? (0x3F)
15.243110000000000,To programmer,'255' (0xFF)
15.243634999999999,To programmer,? (0x3F)
15.244160000000001,To programmer,'255' (0xFF)
15.244685000000000,To programmer,? (0x3F)
15.245210000000000,To programmer,'255' (0xFF)
15.245735000000000,To programmer,? (0x3F)
15.246259999999999,To programmer,'255' (0xFF)
15.246784999999999,To programmer,? (0x3F)
15.247310000000001,To programmer,'255' (0xFF)
15.247840000000000,To programmer,? (0x3F)
15.248365000000000,To programmer,'255' (0xFF)
15.248889999999999,To programmer,? (0x3F)
15.249415000000001,To programmer,'255' (0xFF)
15.249940000000000,To programmer,? (0x3F)
15.250465000000000,To programmer,'255' (0xFF)
15.250990000000000,To programmer,? (0x3F)
15.251514999999999,To programmer,'255' (0xFF)
15.252045000000001,To programmer,? (0x3F)
15.252570000000000,To programmer,'255' (0xFF)
15.254280000000000,To programmer,? (0x3F)
15.254810000000001,To programmer,'255' (0xFF)
15.255335000000001,To programmer,? (0x3F)
15.255860000000000,To programmer,'255' (0xFF)
15.256385000000000,To programmer,? (0x3F)
15.256910000000000,To programmer,'255' (0xFF)
15.257434999999999,To programmer,? (0x3F)
15.257960000000001,To programmer,'255' (0xFF)
15.258485000000000,To programmer,? (0x3F)
15.259010000000000,To programmer,'255' (0xFF)
15.259539999999999,To programmer,? (0x3F)
15.260065000000001,To programmer,'255' (0xFF)
15.260590000000001,To programmer,? (0x3F)
15.261115000000000,To programmer,'255' (0xFF)
15.261640000000000,To programmer,? (0x3F)
15.262165000000000,To programmer,'255' (0xFF)
15.262689999999999,To programmer,? (0x3F)
15.263215000000001,To programmer,'255' (0xFF)
15.263745000000000,To programmer,? (0x3F)
15.264270000000000,To programmer,'255' (0xFF)
15.264794999999999,To programmer,? (0x3F)
15.265319999999999,To programmer,'255' (0xFF)
15.265845000000001,To programmer,? (0x3F)
15.266370000000000,To programmer,'255' (0xFF)
15.266895000000000,To programmer,? (0x3F)
15.267420000000000,To programmer,'255' (0xFF)
15.267944999999999,To programmer,? (0x3F)
15.268475000000000,To programmer,'255' (0xFF)
15.269000000000000,To programmer,? (0x3F)
15.269525000000000,To programmer,'255' (0xFF)
15.270049999999999,To programmer,? (0x3F)
15.270574999999999,To programmer,'255' (0xFF)
15.272290000000000,To programmer,? (0x3F)
15.272815000000000,To programmer,'255' (0xFF)
15.273345000000001,To programmer,? (0x3F)
15.273870000000001,To programmer,'255' (0xFF)
15.274395000000000,To programmer,? (0x3F)
15.274920000000000,To programmer,'255' (0xFF)
15.275444999999999,To programmer,? (0x3F)
15.275969999999999,To programmer,'255' (0xFF)
15.276495000000001,To programmer,? (0x3F)
15.277020000000000,To programmer,'255' (0xFF)
15.277545000000000,To programmer,? (0x3F)
15.278074999999999,To programmer,'255' (0xFF)
15.278600000000001,To programmer,? (0x3F)
15.279125000000001,To programmer,'255' (0xFF)
15.279650000000000,To programmer,? (0x3F)
15.280175000000000,To programmer,'255' (0xFF)
15.280700000000000,To programmer,? (0x3F)
15.281224999999999,To programmer,'255' (0xFF)
15.281750000000001,To programmer,? (0x3F)
15.282280000000000,To programmer,'255' (0xFF)
15.282805000000000,To programmer,? (0x3F)
15.283329999999999,To programmer,'255' (0xFF)
15.283855000000001,To programmer,? (0x3F)
15.284380000000001,To programmer,'255' (0xFF)
15.284905000000000,To programmer,? (0x3F)
15.285430000000000,To programmer,'255' (0xFF)
15.285955000000000,To programmer,? (0x3F)
15.286479999999999,To programmer,'255' (0xFF)
15.287010000000000,To programmer,? (0x3F)
15.287535000000000,To programmer,'255' (0xFF)
15.288060000000000,To programmer,? (0x3F)
15.288584999999999,To programmer,'255' (0xFF)
15.290300000000000,To programmer,? (0x3F)
15.290830000000000,To programmer,'255' (0xFF)
15.291354999999999,To programmer,? (0x3F)
15.291880000000001,To programmer,'255' (0xFF)
15.292405000000000,To programmer,? (0x3F)
15.292930000000000,To programmer,'255' (0xFF)
15.293455000000000,To programmer,? (0x3F)
15.293979999999999,To programmer,'255' (0xFF)
15.294504999999999,To programmer,? (0x3F)
15.295035000000000,To programmer,'255' (0xFF)
15.295560000000000,To programmer,? (0x3F)
15.296085000000000,To programmer,'255' (0xFF)
15.296609999999999,To programmer,? (0x3F)
15.297135000000001,To programmer,'255' (0xFF)
15.297660000000000,To programmer,? (0x3F)
15.298185000000000,To programmer,'255' (0xFF)
15.298710000000000,To programmer,? (0x3F)
15.299234999999999,To programmer,'255' (0xFF)
15.299765000000001,To programmer,? (0x3F)
15.300290000000000,To programmer,'255' (0xFF)
15.300815000000000,To programmer,? (0x3F)
15.301340000000000,To programmer,'255' (0xFF)
15.301864999999999,To programmer,? (0x3F)
15.302390000000001,To programmer,'255' (0xFF)
15.302915000000000,To programmer,? (0x3F)
15.303440000000000,To programmer,'255' (0xFF)
15.303965000000000,To programmer,? (0x3F)
15.304494999999999,To programmer,'255' (0xFF)
15.305020000000001,To programmer,? (0x3F)
15.305545000000000,To programmer,'255' (0xFF)
15.306070000000000,To programmer,? (0x3F)
15.306595000000000,To programmer,'255' (0xFF)
15.308479999999999,To programmer,? (0x3F)
15.309005000000001,To programmer,'255' (0xFF)
15.309530000000001,To programmer,? (0x3F)
15.310060000000000,To programmer,'255' (0xFF)
15.310585000000000,To programmer,? (0x3F)
15.311109999999999,To programmer,'255' (0xFF)
15.311635000000001,To programmer,? (0x3F)
15.312160000000000,To programmer,'255' (0xFF)
15.312685000000000,To programmer,? (0x3F)
15.313210000000000,To programmer,'255' (0xFF)
15.313734999999999,To programmer,? (0x3F)
15.314265000000001,To programmer,'255' (0xFF)
15.314790000000000,To programmer,? (0x3F)
15.315315000000000,To programmer,'255' (0xFF)
15.315840000000000,To programmer,? (0x3F)
15.316364999999999,To programmer,'255' (0xFF)
15.316890000000001,To programmer,? (0x3F)
15.317415000000000,To programmer,'255' (0xFF)
15.317940000000000,To programmer,? (0x3F)
15.318465000000000,To programmer,'255' (0xFF)
15.318994999999999,To programmer,? (0x3F)
15.319520000000001,To programmer,'255' (0xFF)
15.320045000000000,To programmer,? (0x3F)
15.320570000000000,To programmer,'255' (0xFF)
15.321095000000000,To programmer,? (0x3F)
15.321619999999999,To programmer,'255' (0xFF)
15.322145000000001,To programmer,? (0x3F)
15.322670000000000,To programmer,'255' (0xFF)
15.323195000000000,To programmer,? (0x3F)
15.323725000000000,To programmer,'255' (0xFF)
15.324249999999999,To programmer,? (0x3F)
15.324775000000001,To programmer,'255' (0xFF)
15.326325000000001,To programmer,? (0x3F)
15.326850000000000,To programmer,'255' (0xFF)
15.327375000000000,To programmer,? (0x3F)
15.327900000000000,To programmer,'255' (0xFF)
15.328424999999999,To programmer,? (0x3F)
15.328950000000001,To programmer,'255' (0xFF)
15.329475000000000,To programmer,? (0x3F)
15.330000000000000,To programmer,'255' (0xFF)
15.330525000000000,To programmer,? (0x3F)
15.331054999999999,To programmer,'255' (0xFF)
15.331580000000001,To programmer,? (0x3F)
15.332105000000000,To programmer,'255' (0xFF)
15.332630000000000,To programmer,? (0x3F)
15.333155000000000,To programmer,'255' (0xFF)
15.333679999999999,To programmer,? (0x3F)
15.334205000000001,To programmer,'255' (0xFF)
15.334730000000000,To programmer,? (0x3F)
15.335255000000000,To programmer,'255' (0xFF)
15.335785000000000,To programmer,? (0x3F)
15.336309999999999,To programmer,'255' (0xFF)
15.336835000000001,To programmer,? (0x3F)
15.337360000000000,To programmer,'255' (0xFF)
15.337885000000000,To programmer,? (0x3F)
15.338410000000000,To programmer,'255' (0xFF)
15.338934999999999,To programmer,? (0x3F)
15.339460000000001,To programmer,'255' (0xFF)
15.339990000000000,To programmer,? (0x3F)
15.340515000000000,To programmer,'255' (0xFF)
15.341040000000000,To programmer,? (0x3F)
15.341564999999999,To programmer,'255' (0xFF)
15.342090000000001,To programmer,? (0x3F)
15.342615000000000,To programmer,'255' (0xFF)
15.344325000000000,To programmer,? (0x3F)
15.344849999999999,To programmer,'255' (0xFF)
15.345375000000001,To programmer,? (0x3F)
15.345900000000000,To programmer,'255' (0xFF)
15.346430000000000,To programmer,? (0x3F)
15.346954999999999,To programmer,'255' (0xFF)
15.347479999999999,To programmer,? (0x3F)
15.348005000000001,To programmer,'255' (0xFF)
15.348530000000000,To programmer,? (0x3F)
15.349055000000000,To programmer,'255' (0xFF)
15.349580000000000,To programmer,? (0x3F)
15.350104999999999,To programmer,'255' (0xFF)
15.350630000000001,To programmer,? (0x3F)
15.351160000000000,To programmer,'255' (0xFF)
15.351685000000000,To programmer,? (0x3F)
15.352209999999999,To programmer,'255' (0xFF)
15.352734999999999,To programmer,? (0x3F)
15.353260000000001,To programmer,'255' (0xFF)
15.353785000000000,To programmer,? (0x3F)
15.354310000000000,To programmer,'255' (0xFF)
15.354835000000000,To programmer,? (0x3F)
15.355359999999999,To programmer,'255' (0xFF)
15.355890000000000,To programmer,? (0x3F)
15.356415000000000,To programmer,'255' (0xFF)
15.356940000000000,To programmer,? (0x3F)
15.357464999999999,To programmer,'255' (0xFF)
15.357989999999999,To programmer,? (0x3F)
15.358515000000001,To programmer,'255' (0xFF)
15.359040000000000,To programmer,? (0x3F)
15.359565000000000,To programmer,'255' (0xFF)
15.360094999999999,To programmer,? (0x3F)
15.360620000000001,To programmer,'255' (0xFF)
15.362349999999999,To programmer,? (0x3F)
15.362875000000001,To programmer,'255' (0xFF)
15.363400000000000,To programmer,? (0x3F)
15.363925000000000,To programmer,'255' (0xFF)
15.364450000000000,To programmer,? (0x3F)
15.364974999999999,To programmer,'255' (0xFF)
15.365505000000001,To programmer,? (0x3F)
15.366030000000000,To programmer,'255' (0xFF)
15.366555000000000,To programmer,? (0x3F)
15.367080000000000,To programmer,'255' (0xFF)
15.367604999999999,To programmer,? (0x3F)
15.368130000000001,To programmer,'255' (0xFF)
15.368655000000000,To programmer,? (0x3F)
15.369180000000000,To programmer,'255' (0xFF)
15.369710000000000,To programmer,? (0x3F)
15.370234999999999,To programmer,'255' (0xFF)
15.370760000000001,To programmer,? (0x3F)
15.371285000000000,To programmer,'255' (0xFF)
15.371810000000000,To programmer,? (0x3F)
15.372335000000000,To programmer,'255' (0xFF)
15.372859999999999,To programmer,? (0x3F)
15.373385000000001,To programmer,'255' (0xFF)
15.373910000000000,To programmer,? (0x3F)
15.374440000000000,To programmer,'255' (0xFF)
15.374965000000000,To programmer,? (0x3F)
15.375489999999999,To programmer,'255' (0xFF)
15.376015000000001,To programmer,? (0x3F)
15.376540000000000,To programmer,'255' (0xFF)
15.377065000000000,To programmer,? (0x3F)
15.377590000000000,To programmer,'255' (0xFF)
15.378114999999999,To programmer,? (0x3F)
15.378640000000001,To programmer,'255' (0xFF)
15.380345000000000,To programmer,? (0x3F)
15.380870000000000,To programmer,'255' (0xFF)
15.381394999999999,To programmer,? (0x3F)
15.381919999999999,To programmer,'255' (0xFF)
15.382450000000000,To programmer,? (0x3F)
15.382975000000000,To programmer,'255' (0xFF)
15.383500000000000,To programmer,? (0x3F)
15.384024999999999,To programmer,'255' (0xFF)
15.384550000000001,To programmer,? (0x3F)
15.385075000000001,To programmer,'255' (0xFF)
15.385600000000000,To programmer,? (0x3F)
15.386125000000000,To programmer,'255' (0xFF)
15.386654999999999,To programmer,? (0x3F)
15.387180000000001,To programmer,'255' (0xFF)
15.387705000000000,To programmer,? (0x3F)
15.388230000000000,To programmer,'255' (0xFF)
15.388755000000000,To programmer,? (0x3F)
15.389279999999999,To programmer,'255' (0xFF)
15.389805000000001,To programmer,? (0x3F)
15.390330000000001,To programmer,'255' (0xFF)
15.390855000000000,To programmer,? (0x3F)
15.391385000000000,To programmer,'255' (0xFF)
15.391909999999999,To programmer,? (0x3F)
15.392435000000001,To programmer,'255' (0xFF)
15.392960000000000,To programmer,? (0x3F)
15.393485000000000,To programmer,'255' (0xFF)
15.394010000000000,To programmer,? (0x3F)
15.394534999999999,To programmer,'255' (0xFF)
15.395060000000001,To programmer,? (0x3F)
15.395585000000001,To programmer,'255' (0xFF)
15.396115000000000,To programmer,? (0x3F)
15.396640000000000,To programmer,'255' (0xFF)
15.398355000000000,To programmer,? (0x3F)
15.398880000000000,To programmer,'255' (0xFF)
15.399410000000000,To programmer,? (0x3F)
15.399934999999999,To programmer,'255' (0xFF)
15.400460000000001,To programmer,? (0x3F)
15.400985000000000,To programmer,'255' (0xFF)
15.401510000000000,To programmer,? (0x3F)
15.402035000000000,To programmer,'255' (0xFF)
15.402559999999999,To programmer,? (0x3F)
15.403085000000001,To programmer,'255' (0xFF)
15.403610000000000,To programmer,? (0x3F)
15.404140000000000,To programmer,'255' (0xFF)
15.404665000000000,To programmer,? (0x3F)
15.405189999999999,To programmer,'255' (0xFF)
15.405715000000001,To programmer,? (0x3F)
15.406240000000000,To programmer,'255' (0xFF)
15.406765000000000,To programmer,? (0x3F)
15.407290000000000,To programmer,'255' (0xFF)
15.407814999999999,To programmer,? (0x3F)
15.408340000000001,To programmer,'255' (0xFF)
15.408870000000000,To programmer,? (0x3F)
15.409395000000000,To programmer,'255' (0xFF)
15.409920000000000,To programmer,? (0x3F)
15.410444999999999,To programmer,'255' (0xFF)
